2018/9/25;221;388;67;531;611;45254;959;543.04
2018/9/26;221;388;67;531;611;46954;973;563.44
2018/9/27;221;388;67;531;611;46581;945;558.97
2018/9/28;221;388;67;531;611;46570;1033;558.84
2018/9/29;221;388;67;531;611;46566;756;558.79
2018/9/30;221;388;67;531;611;46558;1299;558.70
2018/10/1;221;388;67;531;611;46550;1040;558.60
2018/10/2;221;388;67;531;611;46547;1001;558.56
2018/10/3;221;388;67;531;611;46543;1043;558.52
2018/10/4;221;388;67;531;611;46539;1047;558.47
2018/10/5;221;388;67;531;611;46539;1068;558.47
2018/10/6;221;388;67;531;611;46527;1071;558.32
2018/10/7;221;388;67;531;611;46454;392;557.45
2018/10/8;221;388;67;531;611;48217;473;578.60
2018/10/9;221;388;67;531;611;49186;389;590.23
2018/10/10;221;388;67;531;611;42965;445;515.57
2018/10/11;221;388;67;531;611;47758;392;573.09
2018/10/12;221;388;67;531;611;45754;196;549.05
2018/10/13;221;388;67;531;611;47217;389;566.60
2018/10/14;221;388;67;531;611;48440;203;581.28
2018/9/24;221;388;67;529;612;50551;214;606.61
2018/9/25;221;388;67;529;612;50547;553;606.56
2018/9/26;221;388;67;529;612;50543;287;606.52
2018/9/27;221;388;67;529;612;50543;245;606.52
2018/9/28;221;388;67;529;612;50543;256;606.52
2018/9/29;221;388;67;529;612;42112;389;505.34
2018/9/30;221;388;67;529;612;48658;350;583.89
2018/10/1;221;388;67;529;612;48105;221;577.26
2018/10/2;221;388;67;529;612;49102;389;589.22
2018/10/3;221;388;67;529;612;44902;259;538.82
2018/10/4;221;388;67;529;612;46494;189;557.93
2018/10/5;221;388;67;529;612;42991;399;515.89
2018/10/6;221;388;67;529;612;44287;182;531.44
2018/10/7;221;388;67;529;612;49243;294;590.92
2018/10/8;221;388;67;529;612;49354;368;592.25
2018/10/9;221;388;67;529;612;48435;228;581.22
2018/10/10;221;388;67;529;612;48564;193;582.77
2018/10/11;221;388;67;529;612;47654;280;571.85
2018/10/12;221;388;67;529;612;48545;431;582.54
2018/10/13;221;388;67;529;612;48174;315;578.08
2018/10/14;221;388;67;529;612;42970;431;515.64
2018/9/24;221;388;67;529;613;45875;263;550.50
2018/9/25;221;388;67;529;613;48466;200;581.59
2018/9/26;221;388;67;529;613;42745;343;512.94
2018/9/27;221;388;67;529;613;47876;252;574.51
2018/9/28;221;388;67;529;613;49565;238;594.78
2018/9/29;221;388;67;529;613;48063;193;576.76
2018/9/30;221;388;67;529;613;44763;270;537.16
2018/10/1;221;388;67;529;613;49063;284;588.76
2018/10/2;221;388;67;529;613;45963;420;551.56
2018/10/3;221;388;67;529;613;48160;403;577.91
2018/10/4;221;388;67;529;613;47260;259;567.11
2018/10/5;221;388;67;529;613;48660;284;583.91
2018/10/6;221;388;67;529;613;47960;347;575.51
2018/10/7;221;388;67;529;613;49460;319;593.51
2018/10/8;221;388;67;529;613;47360;221;568.31
2018/10/9;221;388;67;529;613;45956;357;551.47
2018/10/10;221;388;67;529;613;48356;200;580.27
2018/10/11;221;388;67;529;613;48056;231;576.67
2018/10/12;221;388;67;529;613;49756;354;597.07
2018/10/13;221;388;67;529;613;49956;256;599.47
2018/10/14;221;388;67;529;613;49356;256;592.27
2018/9/8;221;387;67;531;605;70017;3520;560.14
2018/9/9;221;387;67;531;605;79915;4741;639.32
2018/9/10;221;387;67;531;605;89499;3585;715.99
2018/9/11;221;387;67;531;605;99652;2596;797.22
2018/9/12;221;387;67;531;605;59893;2968;479.14
2018/9/13;221;387;67;531;605;63616;2781;508.93
2018/9/14;221;387;67;531;605;93547;2996;748.38
2018/9/15;221;387;67;531;605;87276;3634;698.21
2018/9/16;221;387;67;531;605;91715;3257;733.72
2018/9/17;221;387;67;531;605;98314;3137;786.52
2018/9/18;221;387;67;531;605;86964;3119;695.71
2018/9/19;221;387;67;531;605;74957;2981;599.65
2018/9/20;221;387;67;531;605;75386;3343;603.08
2018/9/21;221;387;67;531;605;96567;3413;772.53
2018/9/22;221;387;67;531;605;83115;3253;664.92
2018/9/23;221;387;67;531;605;104002;3119;832.01
2018/9/8;221;387;67;529;606;98081;3376;784.65
2018/9/9;221;387;67;529;606;108207;3533;865.66
2018/9/10;221;387;67;529;606;87694;3137;701.56
2018/9/11;221;387;67;529;606;93630;3119;749.04
2018/9/12;221;387;67;529;606;95386;3343;763.08
2018/9/13;221;387;67;529;606;98081;3376;784.65
2018/9/14;221;387;67;529;606;88207;3533;705.66
2018/9/15;221;387;67;529;606;87694;3137;701.56
2018/9/16;221;387;67;529;606;93630;3119;749.04
2018/9/17;221;387;67;529;606;107276;3634;858.21
2018/9/18;221;387;67;529;606;111715;3257;893.72
2018/9/19;221;387;67;529;606;108314;3137;866.52
2018/9/20;221;387;67;529;606;106964;3119;855.71
2018/9/21;221;387;67;529;606;103548;2996;828.38
2018/9/22;221;387;67;529;606;104957;2981;839.65
2018/9/23;221;387;67;529;606;106567;3413;852.53
2018/9/8;221;387;67;527;607;113115;3253;1696.73
2018/9/9;221;387;67;527;607;104002;3119;1560.03
2018/9/10;221;387;67;527;607;96317;2850;1444.76
2018/9/11;221;387;67;527;607;97881;2959;1468.22
2018/9/12;221;387;67;527;607;99617;2279;1494.26
2018/9/13;221;387;67;527;607;83160;2129;1247.40
2018/9/14;221;387;67;527;607;83944;2169;1259.16
2018/9/15;221;387;67;527;607;93502;2098;1402.52
2018/9/16;221;387;67;527;607;93495;2160;1402.42
2018/9/17;221;387;67;527;607;92207;2268;1383.10
2018/9/18;221;387;67;527;607;84676;6227;1270.14
2018/9/19;221;387;67;527;607;84470;6599;1267.04
2018/9/20;221;387;67;527;607;54629;1828;819.44
2018/9/21;221;387;67;527;607;44416;1282;666.24
2018/9/22;221;387;67;527;607;74820;2188;1122.30
2018/9/23;221;387;67;527;607;64519;1316;967.78
2018/9/8;221;387;67;525;608;47494;2261;712.40
2018/9/9;221;387;67;525;608;57080;2972;856.20
2018/9/10;221;387;67;525;608;75982;1902;1139.73
2018/9/11;221;387;67;525;608;18307;5086;274.61
2018/9/12;221;387;67;525;608;75031;3257;1125.46
2018/9/13;221;387;67;525;608;21677;3903;325.16
2018/9/14;221;387;67;525;608;29457;3524;441.86
2018/9/15;221;387;67;525;608;25076;2394;376.14
2018/9/16;221;387;67;525;608;16586;2922;248.79
2018/9/17;221;387;67;525;608;88643;2501;1329.65
2018/9/18;221;387;67;525;608;73692;1788;1105.38
2018/9/19;221;387;67;525;608;79984;1757;1199.76
2018/9/20;221;387;67;525;608;87901;1153;1318.51
2018/9/21;221;387;67;525;608;78076;1782;1171.13
2018/9/22;221;387;67;525;608;82785;1731;1241.78
2018/9/23;221;387;67;525;608;86810;2401;1302.15
2018/9/8;221;387;67;525;609;91483;3444;1372.24
2018/9/9;221;387;67;525;609;88022;2778;1320.33
2018/9/10;221;387;67;525;609;83177;3278;1247.65
2018/9/11;221;387;67;525;609;92124;3609;1381.85
2018/9/12;221;387;67;525;609;72742;4317;1091.14
2018/9/13;221;387;67;525;609;73928;2444;1108.92
2018/9/14;221;387;67;525;609;49833;2267;747.50
2018/9/15;221;387;67;525;609;86156;2279;1292.34
2018/9/16;221;387;67;525;609;77547;2129;1163.20
2018/9/17;221;387;67;525;609;78592;2169;1178.87
2018/9/18;221;387;67;525;609;78002;2098;1170.03
2018/9/19;221;387;67;525;609;77993;2160;1169.90
2018/9/20;221;387;67;525;609;92942;2268;1394.13
2018/9/21;221;387;67;525;609;96234;6227;1443.52
2018/9/22;221;387;67;525;609;72626;6599;1089.39
2018/9/23;221;387;67;525;609;7839;1828;117.58
2018/7/1;220;386;67;531;603;29078;727;348.936
2018/7/2;220;386;67;531;603;34287;852;411.444
2018/7/3;220;386;67;531;603;42333;1073;507.996
2018/7/4;220;386;67;531;603;32130;811;385.56
2018/7/5;220;386;67;531;603;33906;845;406.872
2018/7/6;220;386;67;531;603;44229;1103;530.748
2018/7/7;220;386;67;531;603;47634;1191;571.608
2018/7/8;220;386;67;531;603;7787;195;93.444
2018/7/9;220;386;67;531;603;71528;1776;858.336
2018/7/10;220;386;67;531;603;46150;1151;553.8
2018/7/11;220;386;67;531;603;9850;249;118.2
2018/7/12;220;386;67;531;603;34526;868;414.312
2018/7/13;220;386;67;531;603;54434;1411;653.208
2018/7/14;220;386;67;531;603;30234;781;362.808
2018/7/15;220;386;67;531;603;35145;754;421.74
2018/7/16;220;386;67;531;603;32415;811;388.98
2018/7/17;220;386;67;531;603;24937;723;299.244
2018/7/18;220;386;67;531;603;40662;1092;487.944
2018/7/19;220;386;67;531;603;8886;205;106.632
2018/7/20;220;386;67;531;603;47191;1192;566.292
2018/7/21;220;386;67;531;603;43069;1082;516.828
2018/7/22;220;386;67;531;603;3835;78;46.02
2018/7/23;220;386;67;531;603;32443;911;389.316
2018/7/24;220;386;67;531;603;72420;2311;869.04
2018/7/25;220;386;67;531;603;24524;688;294.288
2018/7/26;220;386;67;531;603;37075;802;444.9
2018/7/27;220;386;67;531;603;85073;2142;1020.876
2018/7/28;220;386;67;531;603;31059;796;372.708
2018/7/29;220;386;67;531;603;41156;1104;493.872
2018/7/30;220;386;67;531;603;35040;851;420.48
2018/7/31;220;386;67;531;603;50367;1262;604.404
2018/8/1;220;386;67;531;603;48529;1213;582.348
2018/8/2;220;386;67;531;603;23107;575;277.284
2018/8/3;220;386;67;531;603;71743;1976;860.916
2018/8/4;220;386;67;531;603;46893;1172;562.716
2018/8/5;220;386;67;531;603;26267;857;315.204
2018/8/6;220;386;67;531;603;53588;1327;643.056
2018/8/7;220;386;67;531;603;43505;1083;522.06
2018/8/8;220;386;67;531;603;4757;109;57.084
2018/8/9;220;386;67;531;603;34343;959;412.116
2018/8/10;220;386;67;531;603;91173;2279;1094.076
2018/8/11;220;386;67;531;603;27587;682;331.044
2018/8/12;220;386;67;531;603;33874;847;406.488
2018/8/13;220;386;67;531;603;31859;796;382.308
2018/8/14;220;386;67;531;603;44156;1104;529.872
2018/8/15;220;386;67;531;603;34040;851;408.48
2018/8/16;220;386;67;531;603;50467;1262;605.604
2018/8/17;220;386;67;531;603;48519;1213;582.228
2018/8/18;220;386;67;531;603;26267;657;315.204
2018/8/19;220;386;67;531;603;53088;1327;637.056
2018/8/20;220;386;67;531;603;43305;1083;519.66
2018/8/21;220;386;67;531;603;4357;109;52.284
2018/8/22;220;386;67;531;603;34343;859;412.116
2018/8/23;220;386;67;531;603;91173;2279;1094.076
2018/8/24;220;386;67;531;603;27524;688;330.288
2018/8/25;220;386;67;531;603;32075;802;384.9
2018/8/26;220;386;67;531;603;85673;2142;1028.076
2018/8/27;220;386;67;531;603;27287;682;327.444
2018/8/28;220;386;67;531;603;33874;847;406.488
2018/8/29;220;386;67;531;603;42933;1073;515.196
2018/8/30;220;386;67;531;603;32430;811;389.16
2018/8/31;220;386;67;531;603;33806;845;405.672
2018/7/1;220;386;67;529;604;44129;1103;353.032
2018/7/2;220;386;67;529;604;47631;1191;381.048
2018/7/3;220;386;67;529;604;23007;575;184.056
2018/7/4;220;386;67;529;604;71043;1776;568.344
2018/7/5;220;386;67;529;604;46893;1172;375.144
2018/7/6;220;386;67;529;604;7787;195;62.296
2018/7/7;220;386;67;529;604;71028;1776;568.224
2018/7/8;220;386;67;529;604;44050;1151;352.4
2018/7/9;220;386;67;529;604;9850;249;78.8
2018/7/10;220;386;67;529;604;34026;868;272.208
2018/7/11;220;386;67;529;604;53434;1411;427.472
2018/7/12;220;386;67;529;604;29078;727;232.624
2018/7/13;220;386;67;529;604;31087;852;248.696
2018/7/14;220;386;67;529;604;35234;781;281.872
2018/7/15;220;386;67;529;604;35145;754;281.16
2018/7/16;220;386;67;529;604;30435;811;243.48
2018/7/17;220;386;67;529;604;20937;723;167.496
2018/7/18;220;386;67;529;604;43162;1092;345.296
2018/7/19;220;386;67;529;604;8686;205;69.488
2018/7/20;220;386;67;529;604;45691;1192;365.528
2018/7/21;220;386;67;529;604;43769;1082;350.152
2018/7/22;220;386;67;529;604;3635;78;29.08
2018/7/23;220;386;67;529;604;36443;911;291.544
2018/7/24;220;386;67;529;604;92420;2311;739.36
2018/7/25;220;386;67;529;604;20287;374;162.296
2018/7/26;220;386;67;529;604;19211;406;153.688
2018/7/27;220;386;67;529;604;17946;478;143.568
2018/7/28;220;386;67;529;604;17564;441;140.512
2018/7/29;220;386;67;529;604;16006;654;128.048
2018/7/30;220;386;67;529;604;15591;724;124.728
2018/7/31;220;386;67;529;604;15076;619;120.608
2018/8/1;220;386;67;529;604;14675;685;117.4
2018/8/2;220;386;67;529;604;14673;545;117.384
2018/8/3;220;386;67;529;604;14628;589;117.024
2018/8/4;220;386;67;529;604;14625;616;117
2018/8/5;220;386;67;529;604;14622;601;116.976
2018/8/6;220;386;67;529;604;14617;602;116.936
2018/8/7;220;386;67;529;604;14612;582;116.896
2018/8/8;220;386;67;529;604;14602;586;116.816
2018/8/9;220;386;67;529;604;14600;599;116.8
2018/8/10;220;386;67;529;604;14578;626;116.624
2018/8/11;220;386;67;529;604;14576;635;116.608
2018/8/12;220;386;67;529;604;14573;602;116.584
2018/8/13;220;386;67;529;604;14569;571;116.552
2018/8/14;220;386;67;529;604;14569;535;116.552
2018/8/15;220;386;67;529;604;14563;626;116.504
2018/8/16;220;386;67;529;604;14556;547;116.448
2018/8/17;220;386;67;529;604;14552;642;116.416
2018/8/18;220;386;67;529;604;14551;635;116.408
2018/8/19;220;386;67;529;604;14550;649;116.4
2018/8/20;220;386;67;529;604;14548;583;116.384
2018/8/21;220;386;67;529;604;14542;654;116.336
2018/8/22;220;386;67;529;604;14540;535;116.32
2018/8/23;220;386;67;529;604;14519;704;116.152
2018/8/24;220;386;67;529;604;14510;578;116.08
2018/8/25;220;386;67;529;604;14505;522;116.04
2018/8/26;220;386;67;529;604;14504;564;116.032
2018/8/27;220;386;67;529;604;14484;574;115.872
2018/8/28;220;386;67;529;604;14482;677;115.856
2018/8/29;220;386;67;529;604;14475;539;115.8
2018/8/30;220;386;67;529;604;14439;591;115.512
2018/8/31;220;386;67;529;604;14433;526;115.464
2018/6/6;220;385;67;531;599;60136;1845;721.632
2018/6/7;220;385;67;531;599;20197;492;242.364
2018/6/8;220;385;67;531;599;146767;5209;1761.204
2018/6/9;220;385;67;531;599;60101;1680;721.212
2018/6/10;220;385;67;531;599;20246;408;242.952
2018/6/11;220;385;67;531;599;140808;5212;1689.696
2018/6/12;220;385;67;531;599;60044;2683;720.528
2018/6/13;220;385;67;531;599;20186;462;242.232
2018/6/14;220;385;67;531;599;142183;5217;1706.196
2018/6/15;220;385;67;531;599;50085;2546;601.02
2018/6/16;220;385;67;531;599;20175;308;242.1
2018/6/17;220;385;67;531;599;132305;5021;1587.66
2018/6/18;220;385;67;531;599;50069;2600;600.828
2018/6/19;220;385;67;531;599;20113;376;241.356
2018/6/20;220;385;67;531;599;137201;5021;1646.412
2018/6/21;220;385;67;531;599;50083;2054;600.996
2018/6/22;220;385;67;531;599;20085;656;241.02
2018/6/23;220;385;67;531;599;130958;4724;1571.496
2018/6/24;220;385;67;531;599;50081;2122;600.972
2018/6/25;220;385;67;531;599;20029;446;240.348
2018/6/26;220;385;67;531;599;123453;4508;1481.436
2018/6/27;220;385;67;531;599;50101;2111;601.212
2018/6/28;220;385;67;531;599;20042;523;240.504
2018/6/29;220;385;67;531;599;122634;4526;1471.608
2018/6/30;220;385;67;531;599;50056;2476;600.672
2018/7/1;220;385;67;531;599;20058;532;240.696
2018/7/2;220;385;67;531;599;123538;4508;1482.456
2018/7/3;220;385;67;531;599;60088;2472;721.056
2018/7/4;220;385;67;531;599;20049;418;240.588
2018/7/5;220;385;67;531;599;10050;877;120.6
2018/7/6;220;385;67;531;599;129015;4815;1548.18
2018/7/7;220;385;67;531;599;60104;2521;721.248
2018/7/8;220;385;67;531;599;30009;751;360.108
2018/7/9;220;385;67;531;599;10082;186;120.984
2018/7/10;220;385;67;531;599;124269;4509;1491.228
2018/7/11;220;385;67;531;599;60117;3037;721.404
2018/7/12;220;385;67;531;599;20013;588;240.156
2018/7/13;220;385;67;531;599;85761;3015;1029.132
2018/7/14;220;385;67;531;599;100219;4813;1202.628
2018/7/15;220;385;67;531;599;20007;517;240.084
2018/6/6;220;385;67;527;600;95723;3021;1435.845
2018/6/7;220;385;67;527;600;60115;3365;901.725
2018/6/8;220;385;67;527;600;20034;580;300.51
2018/6/9;220;385;67;527;600;98492;3009;1477.38
2018/6/10;220;385;67;527;600;60114;3464;901.71
2018/6/11;220;385;67;527;600;20005;538;300.075
2018/6/12;220;385;67;527;600;96669;3009;1450.035
2018/6/13;220;385;67;527;600;60152;3292;902.28
2018/6/14;220;385;67;527;600;20037;506;300.555
2018/6/15;220;385;67;527;600;101922;3084;1528.83
2018/6/16;220;385;67;527;600;60140;3141;902.1
2018/6/17;220;385;67;527;600;20046;481;300.69
2018/6/18;220;385;67;527;600;14410;577;216.15
2018/6/19;220;385;67;527;600;14408;550;216.12
2018/6/20;220;385;67;527;600;14405;549;216.075
2018/6/21;220;385;67;527;600;14400;575;216
2018/6/22;220;385;67;527;600;14398;559;215.97
2018/6/23;220;385;67;527;600;14384;543;215.76
2018/6/24;220;385;67;527;600;14383;599;215.745
2018/6/25;220;385;67;527;600;14379;589;215.685
2018/6/26;220;385;67;527;600;14376;579;215.64
2018/6/27;220;385;67;527;600;14376;589;215.64
2018/6/28;220;385;67;527;600;14376;586;215.64
2018/6/29;220;385;67;527;600;14370;640;215.55
2018/6/30;220;385;67;527;600;14365;595;215.475
2018/7/1;220;385;67;527;600;14364;648;215.46
2018/7/2;220;385;67;527;600;14315;665;214.725
2018/7/3;220;385;67;527;600;14314;555;214.71
2018/7/4;220;385;67;527;600;14314;545;214.71
2018/7/5;220;385;67;527;600;14311;529;214.665
2018/7/6;220;385;67;527;600;14306;572;214.59
2018/7/7;220;385;67;527;600;14302;524;214.53
2018/7/8;220;385;67;527;600;14294;617;214.41
2018/7/9;220;385;67;527;600;14286;557;214.29
2018/7/10;220;385;67;527;600;14257;676;213.855
2018/7/11;220;385;67;527;600;14244;543;213.66
2018/7/12;220;385;67;527;600;14240;570;213.6
2018/7/13;220;385;67;527;600;14234;580;213.51
2018/7/14;220;385;67;527;600;14231;562;213.465
2018/7/15;220;385;67;527;600;14229;622;213.435
2018/6/6;220;385;67;527;601;14225;562;213.375
2018/6/7;220;385;67;527;601;14224;539;213.36
2018/6/8;220;385;67;527;601;14221;531;213.315
2018/6/9;220;385;67;527;601;14217;604;213.255
2018/6/10;220;385;67;527;601;14215;604;213.225
2018/6/11;220;385;67;527;601;14207;586;213.105
2018/6/12;220;385;67;527;601;14202;525;213.03
2018/6/13;220;385;67;527;601;14200;580;213
2018/6/14;220;385;67;527;601;14197;598;212.955
2018/6/15;220;385;67;527;601;14194;577;212.91
2018/6/16;220;385;67;527;601;14192;549;212.88
2018/6/17;220;385;67;527;601;14189;594;212.835
2018/6/18;220;385;67;527;601;14183;598;212.745
2018/6/19;220;385;67;527;601;14181;564;212.715
2018/6/20;220;385;67;527;601;14180;568;212.7
2018/6/21;220;385;67;527;601;14163;582;212.445
2018/6/22;220;385;67;527;601;14159;546;212.385
2018/6/23;220;385;67;527;601;14158;626;212.37
2018/6/24;220;385;67;527;601;13418;125;201.27
2018/6/25;220;385;67;527;601;13346;98;200.19
2018/6/26;220;385;67;527;601;13319;97;199.785
2018/6/27;220;385;67;527;601;13219;105;198.285
2018/6/28;220;385;67;527;601;13197;94;197.955
2018/6/29;220;385;67;527;601;13185;508;197.775
2018/6/30;220;385;67;527;601;13157;344;197.355
2018/7/1;220;385;67;527;601;13154;105;197.31
2018/7/2;220;385;67;527;601;13125;352;196.875
2018/7/3;220;385;67;527;601;13110;399;196.65
2018/7/4;220;385;67;527;601;13107;423;196.605
2018/7/5;220;385;67;527;601;13107;301;196.605
2018/7/6;220;385;67;527;601;13105;404;196.575
2018/7/7;220;385;67;527;601;13103;373;196.545
2018/7/8;220;385;67;527;601;13102;359;196.53
2018/7/9;220;385;67;527;601;13101;444;196.515
2018/7/10;220;385;67;527;601;13095;435;196.425
2018/7/11;220;385;67;527;601;13095;389;196.425
2018/7/12;220;385;67;527;601;13094;444;196.41
2018/7/13;220;385;67;527;601;13094;334;196.41
2018/7/14;220;385;67;527;601;13092;334;196.38
2018/7/15;220;385;67;527;601;13090;482;196.35
2018/6/6;220;385;67;525;602;13081;402;196.215
2018/6/7;220;385;67;525;602;13081;390;196.215
2018/6/8;220;385;67;525;602;13081;395;196.215
2018/6/9;220;385;67;525;602;13080;495;196.2
2018/6/10;220;385;67;525;602;13079;460;196.185
2018/6/11;220;385;67;525;602;13079;385;196.185
2018/6/12;220;385;67;525;602;13077;347;196.155
2018/6/13;220;385;67;525;602;13073;461;196.095
2018/6/14;220;385;67;525;602;13072;335;196.08
2018/6/15;220;385;67;525;602;13071;412;196.065
2018/6/16;220;385;67;525;602;13071;376;196.065
2018/6/17;220;385;67;525;602;13067;316;196.005
2018/6/18;220;385;67;525;602;13066;330;195.99
2018/6/19;220;385;67;525;602;13064;324;195.96
2018/6/20;220;385;67;525;602;13058;359;195.87
2018/6/21;220;385;67;525;602;13057;362;195.855
2018/6/22;220;385;67;525;602;13056;365;195.84
2018/6/23;220;385;67;525;602;13055;287;195.825
2018/6/24;220;385;67;525;602;13054;338;195.81
2018/6/25;220;385;67;525;602;13047;337;195.705
2018/6/26;220;385;67;525;602;13042;533;195.63
2018/6/27;220;385;67;525;602;13039;529;195.585
2018/6/28;220;385;67;525;602;13034;513;195.51
2018/6/29;220;385;67;525;602;13032;515;195.48
2018/6/30;220;385;67;525;602;12805;377;192.075
2018/7/1;220;385;67;525;602;12797;410;191.955
2018/7/2;220;385;67;525;602;12728;404;190.92
2018/7/3;220;385;67;525;602;12603;388;189.045
2018/7/4;220;385;67;525;602;12390;497;185.85
2018/7/5;220;385;67;525;602;12379;486;185.685
2018/7/6;220;385;67;525;602;12375;470;185.625
2018/7/7;220;385;67;525;602;12375;459;185.625
2018/7/8;220;385;67;525;602;12369;477;185.535
2018/7/9;220;385;67;525;602;12362;457;185.43
